"producto","presentacion","marca","categoria","catalogo","precio","fechaRegistro","cadenaComercial","giro","nombreComercial","direccion","estado","municipio","latitud","longitud"
"ALCAPARRA","FRASCO 100 GR.","EL SERPIS","PRODUCTOS DE TEMPORADA (NAVIDEÐOS)","BASICOS",29.6,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"ACEITUNA","FRASCO 240 GR. MANZANILLA","BUFALO","PRODUCTOS DE TEMPORADA (NAVIDEÐOS)","BASICOS",22.71,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"TOALLA DE PAPEL","PAQUETE 2 ROLLOS 60 HOJAS DOBLES","PÉTALO. VAQUITA Ó GRANJA","ARTS. DE PAPEL P/HIGIENE PERSONAL","BASICOS",24,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"TOALLA FEMENINA","BOLSA 12 PIEZAS. NORMAL. NOCTURNA. FLEXI ALAS","ALWAYS","ARTS. DE PAPEL P/HIGIENE PERSONAL","BASICOS",27.65,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"TOALLA FEMENINA","BOLSA 14 PIEZAS. NORMAL. SIN ALAS","ALWAYS","ARTS. DE PAPEL P/HIGIENE PERSONAL","BASICOS",19.65,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"DETERGENTE P/TRASTES","BOLSA 900 GR. POLVO. (VERDE)","SALVO","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",16.7,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"CREMA SOLIDA","FRASCO 200 ML.","ATRIX. INTENSIVE","ARTS. PARA EL CUIDADO PERSONAL","BASICOS",49.9,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"REPUESTOS DE NAVAJAS","ESTUCHE C/4. VENUS","GILLETTE","ARTS. PARA EL CUIDADO PERSONAL","BASICOS",121.9,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"JABON DE TOCADOR","CAJA CON BARRA 75 GR. HIPOALERGENICO NEUTRO PARA BEBE","JOHNSON S BABY","ARTS. PARA EL CUIDADO PERSONAL","BASICOS",11.3,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"JABON DE TOCADOR","BARRA 130 GR. ORIGINAL","NORDIKO","ARTS. PARA EL CUIDADO PERSONAL","BASICOS",6.7,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"DESODORANTE","ROLL ON 70 ML.","COTY. ATREVIDA","ARTS. PARA EL CUIDADO PERSONAL","BASICOS",18.5,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"TELEVISORES","32C100U o 32C100U2. COLOR 32 PLGS. PANTALLA CRISTAL LIQUIDO","TOSHIBA","APARATOS ELECTRONICOS","ELECTRODOMESTICOS",6498,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"BLANQUEADOR","BOTELLA 950 ML. EL RENDIDOR","CLORALEX","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",6.7,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"DETERGENTE P/ROPA","BOTELLA 1 LT. LIQUIDO. (TAPA AZUL REY)","ARIEL","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",24.9,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"DETERGENTE P/ROPA","BOTELLA 2 LT. LIQUIDO. DELICADA","VEL ROSITA","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",64.85,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"SUAVIZANTE P/ROPA","TETRA PACK 1700 ML. ACONDICIONADOR DE TELAS","DOWNY. LIBRE ENJUAGUE. AROMA FLORAL","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",24.7,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"SUAVIZANTE P/ROPA","BOTELLA 1 LT","MARCA INSTITUCIONAL","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",9.95,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"SAN RAFAEL","1 KG. GRANEL. SALCHICHA. DE PAVO","S/M","CARNES FRIAS SECAS Y EMBUTIDOS","BASICOS",59.4,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"SAN RAFAEL","1 KG. GRANEL. SALCHICHA. BOTANERA","S/M","CARNES FRIAS SECAS Y EMBUTIDOS","BASICOS",63.4,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"ALPINO","1 KG. GRANEL. SALCHICHA. VIENA","S/M","CARNES FRIAS SECAS Y EMBUTIDOS","BASICOS",37.5,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"FUD","1 KG. GRANEL. SALCHICHA. HOT DOG","S/M","CARNES FRIAS SECAS Y EMBUTIDOS","BASICOS",43.7,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"ALPINO","1 KG. GRANEL. SALCHICHA. COCKTAIL","S/M","CARNES FRIAS SECAS Y EMBUTIDOS","BASICOS",36.5,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"FUD","1 KG. GRANEL. TOCINO. AHUMADO","S/M","CARNES FRIAS SECAS Y EMBUTIDOS","BASICOS",107.7,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"ATUN","LATA 170 GR. EN AGUA","TUNY. LIGHT","PESCADOS Y MARISCOS EN CONSERVA","BASICOS",11.6,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"ATUN","LATA 170 GR. EN AGUA","HERDEZ","PESCADOS Y MARISCOS EN CONSERVA","BASICOS",9,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"ALPINO","1 KG. GRANEL. LONGANIZA","S/M","CARNES FRIAS SECAS Y EMBUTIDOS","BASICOS",70.5,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"KIR","1 KG. GRANEL. MORTADELA","S/M","CARNES FRIAS SECAS Y EMBUTIDOS","BASICOS",37.1,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"FUD","PAQUETE 500 GR. SALCHICHA. COCKTAIL","S/M","CARNES FRIAS SECAS Y EMBUTIDOS","BASICOS",32.7,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"IBERO","1 KG. GRANEL. SALCHICHA. DE PAVO","S/M","CARNES FRIAS SECAS Y EMBUTIDOS","BASICOS",34.8,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"MANTEQUILLA","BARRA 225 GR. SIN SAL","CHIPILO","DERIVADOS DE LECHE","BASICOS",23.71,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"CREMA","BOTE 450 ML.","LALA","DERIVADOS DE LECHE","BASICOS",13.5,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"CREMA","BOTE 450 ML. REDUCIDA EN GRASA","LALA. LIGHT","DERIVADOS DE LECHE","BASICOS",14.35,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"LECHE EN POLVO","NIÑOS. LATA 360 GR. (PRODUCTO LÁCTEO)","NIDO. KINDER","LECHE PROCESADA","BASICOS",40.6,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"LECHE EN POLVO","NIÑOS. LATA 1,800 GR.  (PRODUCTO LÁCTEO)","ALPURA. KIDS","LECHE PROCESADA","BASICOS",173.9,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"LECHE EN POLVO","BOLSA 500 GR. (MEZCLA)","FORTILECHE","LECHE PROCESADA","BASICOS",36.65,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"LA VILLITA","1 KG. GRANEL. QUESO OAXACA","S/M","DERIVADOS DE LECHE","BASICOS",93.8,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"CAPERUCITA","1 KG. GRANEL. QUESO. OAXACA","S/M","DERIVADOS DE LECHE","BASICOS",108.1,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"NOCHE BUENA","1 KG. GRANEL. QUESO. OAXACA","S/M","DERIVADOS DE LECHE","BASICOS",107.5,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"NOCHE BUENA CHALET","PAQUETE 400 GR. QUESO MANCHEGO","S/M","DERIVADOS DE LECHE","BASICOS",55.15,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"FRANJA","1 KG. GRANEL. QUESO MANCHEGO","S/M","DERIVADOS DE LECHE","BASICOS",105.9,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"NOCHE BUENA","1 KG. GRANEL. QUESO MANCHEGO","S/M","DERIVADOS DE LECHE","BASICOS",120.2,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"ESMERALDA","PAQUETE 400 GR. QUESO PANELA","S/M","DERIVADOS DE LECHE","BASICOS",31.95,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"CHALET","1 KG. GRANEL. QUESO PANELA","S/M","DERIVADOS DE LECHE","BASICOS",99.2,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"ESMERALDA","1 KG. GRANEL. QUESO PANELA","S/M","DERIVADOS DE LECHE","BASICOS",79,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
"NOCHE BUENA","1 KG. GRANEL. QUESO PANELA","S/M","DERIVADOS DE LECHE","BASICOS",102.5,"2011-01-10 00:00:00.000","COMERCIAL MEXICANA","TIENDA DE AUTOSERVICIO","COMERCIAL MEXICANA SUCURSAL INSURGENTES","PERPETUA NO. 35 ESQ. INSURGENTES SUR","DISTRITO FEDERAL","BENITO JUAREZ                           ",19.366903,-99.181344
